frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1017,547,786.3808014631509 1642.7244069223705 1418.287090290524 2118.168038502038,996.907637162642 1977.9117154208097 1180.741044477983 2070.9640669389205,0,0,0
1018,547,785.4029722492921 1645.685732106645 1418.1406702022675 2121.489465111676,996.7120971679688 1981.1923828125 1179.69287109375 2073.806396484375,0.338135302066803,NA54KGJ,0.2095281587543514
1019,547,784.9031636374655 1648.5516026107734 1417.728204439483 2124.482072566918,995.7737426757812 1985.0918579101562 1179.6179606119792 2077.755900065104,0,0,0
1020,547,784.4033550256387 1651.417473114902 1417.3157386766986 2127.4746800221596,994.8353881835938 1988.9913330078125 1179.5430501302083 2081.7054036458335,0,0,0
1021,547,783.903546413812 1654.2833436190303 1416.903272913914 2130.4672874774014,993.8970336914062 1992.8908081054688 1179.4681396484375 2085.6549072265625,0,0,0
1022,547,783.4037378019854 1657.1492141231586 1416.4908071511295 2133.459894932643,992.9586791992188 1996.790283203125 1179.3932291666667 2089.6044108072915,0,0,0
1023,547,782.9039291901586 1660.015084627287 1416.078341388345 2136.4525023878846,992.0203247070312 2000.6897583007812 1179.3183186848958 2093.553914388021,0,0,0
1024,547,782.4041205783319 1662.8809551314155 1415.6658756255606 2139.4451098431264,991.0819702148438 2004.5892333984375 1179.243408203125 2097.50341796875,0.34340450167655945,NA54KGJ,0.18559384298436024
1443,560,2285.7556341339628 1139.159315394639 2764.371658243234 1597.1466918477042,2466.260009765625 1432.583740234375 2627.833740234375 1519.0367431640625,0.3273507058620453,GJ06EPD,0.2502821911978756
1444,560,2286.14371388956 1141.6877578733474 2765.231542376795 1599.0738130057473,2465.755485983456 1433.8839254940258 2628.2954388786766 1520.6494930491729,0,0,0
1445,560,2286.531793645157 1144.2162003520557 2766.091426510356 1601.0009341637904,2465.2509622012867 1435.1841107536766 2628.757137522978 1522.262242934283,0,0,0
1446,560,2286.919873400754 1146.7446428307642 2766.9513106439167 1602.9280553218334,2464.7464384191176 1436.4842960133271 2629.2188361672793 1523.8749928193934,0,0,0
1447,560,2287.3079531563512 1149.2730853094727 2767.811194777478 1604.8551764798765,2464.2419146369484 1437.784481272978 2629.680534811581 1525.4877427045037,0,0,0
1448,560,2287.696032911949 1151.8015277881811 2768.671078911039 1606.7822976379196,2463.7373908547793 1439.0846665326287 2630.1422334558824 1527.100492589614,0,0,0
1449,560,2288.084112667546 1154.3299702668894 2769.5309630446 1608.7094187959626,2463.23286707261 1440.3848517922795 2630.603932100184 1528.7132424747242,0,0,0
1450,560,2288.472192423143 1156.858412745598 2770.3908471781606 1610.6365399540057,2462.728343290441 1441.68503705193 2631.065630744485 1530.3259923598346,0,0,0
1451,560,2288.86027217874 1159.3868552243064 2771.2507313117217 1612.5636611120487,2462.223819508272 1442.9852223115809 2631.5273293887867 1531.938742244945,0,0,0
1452,560,2289.2483519343373 1161.9152977030146 2772.1106154452827 1614.4907822700918,2461.719295726103 1444.2854075712316 2631.9890280330883 1533.551492130055,0,0,0
1453,560,2289.6364316899344 1164.4437401817231 2772.970499578844 1616.4179034281349,2461.214771943934 1445.5855928308824 2632.45072667739 1535.1642420151654,0,0,0
1454,560,2290.0245114455315 1166.9721826604316 2773.8303837124045 1618.345024586178,2460.710248161765 1446.885778090533 2632.912425321691 1536.7769919002758,0,0,0
1455,560,2290.4125912011286 1169.5006251391399 2774.6902678459655 1620.272145744221,2460.2057243795957 1448.1859633501838 2633.3741239659926 1538.389741785386,0,0,0
1456,560,2290.800670956726 1172.0290676178483 2775.5501519795266 1622.199266902264,2459.7012005974266 1449.4861486098346 2633.835822610294 1540.0024916704963,0,0,0
1457,560,2291.1887507123233 1174.5575100965568 2776.4100361130877 1624.1263880603071,2459.1966768152574 1450.7863338694854 2634.2975212545957 1541.6152415556066,0,0,0
1458,560,2291.5768304679204 1177.0859525752653 2777.2699202466483 1626.0535092183502,2458.6921530330883 1452.086519129136 2634.759219898897 1543.227991440717,0,0,0
1459,560,2291.9649102235176 1179.6143950539736 2778.1298043802094 1627.9806303763933,2458.187629250919 1453.3867043887867 2635.2209185431984 1544.8407413258271,0,0,0
1460,560,2292.3529899791147 1182.142837532682 2778.9896885137705 1629.9077515344363,2457.68310546875 1454.6868896484375 2635.6826171875 1546.4534912109375,0.28603601455688477,GJ06EPD,0.2144920442300545
1461,560,2292.7164286678003 1182.091818400034 2779.7520453708094 1631.8804453884297,2456.86259765625 1457.520703125 2633.9736328125 1549.0562255859375,0,0,0
1462,560,2293.079867356486 1182.040799267386 2780.514402227848 1633.8531392424231,2456.04208984375 1460.3545166015624 2632.2646484375 1551.6589599609374,0,0,0
1463,560,2293.4433060451715 1181.9897801347379 2781.2767590848875 1635.8258330964168,2455.22158203125 1463.188330078125 2630.5556640625 1554.2616943359376,0,0,0
1464,560,2293.806744733857 1181.93876100209 2782.0391159419264 1637.7985269504102,2454.40107421875 1466.0221435546875 2628.8466796875 1556.8644287109375,0,0,0
1465,560,2294.170183422543 1181.887741869442 2782.8014727989653 1639.7712208044036,2453.58056640625 1468.85595703125 2627.1376953125 1559.4671630859375,0,0,0
1466,560,2294.5336221112284 1181.836722736794 2783.563829656004 1641.743914658397,2452.76005859375 1471.6897705078125 2625.4287109375 1562.0698974609375,0,0,0
1467,560,2294.897060799914 1181.785703604146 2784.326186513043 1643.7166085123904,2451.93955078125 1474.523583984375 2623.7197265625 1564.6726318359374,0,0,0
1468,560,2295.2604994885996 1181.7346844714978 2785.0885433700823 1645.689302366384,2451.11904296875 1477.3573974609376 2622.0107421875 1567.2753662109376,0,0,0
1469,560,2295.6239381772853 1181.6836653388498 2785.850900227121 1647.6619962203774,2450.29853515625 1480.1912109375 2620.3017578125 1569.8781005859375,0,0,0
1470,560,2295.987376865971 1181.6326462062018 2786.61325708416 1649.6346900743708,2449.47802734375 1483.0250244140625 2618.5927734375 1572.4808349609375,0.3004402220249176,GJ06EPO,0.45059355884628116
1471,560,2295.2533212019907 1180.9624612177972 2786.5401907169744 1650.8017463920737,2448.62548828125 1482.977783203125 2618.43505859375 1572.470947265625,0.300097793340683,GJ06EPO,0.3427269265624722
1472,560,2296.1702368070273 1182.579844669124 2788.003545431573 1653.773186082874,2458.9761555989585 1486.197265625 2618.028076171875 1573.3289794921875,0,0,0
1473,560,2297.0871524120644 1184.1972281204507 2789.466900146172 1656.7446257736744,2469.3268229166665 1489.416748046875 2617.62109375 1574.18701171875,0,0,0
1474,560,2298.004068017101 1185.8146115717775 2790.9302548607707 1659.7160654644747,2479.677490234375 1492.63623046875 2617.214111328125 1575.0450439453125,0.2818291187286377,GJ06EPC,0.46331027184791124
1475,560,2298.8332554878607 1188.423498998911 2791.957422272073 1662.5723066887958,2478.5494384765625 1490.293701171875 2625.4638671875 1577.0338745117188,0,0,0
1476,560,2299.66244295862 1191.0323864260447 2792.984589683375 1665.428547913117,2477.42138671875 1487.951171875 2633.713623046875 1579.022705078125,0.3275773227214813,IJ06EPO,0.09956721847293473
1477,560,2299.745611501354 1191.972837087879 2792.748978666502 1666.2927613517102,2477.61279296875 1487.962646484375 2633.698486328125 1578.819580078125,0.32422056794166565,IJ06EPO,0.09956721847293473
1478,560,2299.798720236338 1192.87754203106 2794.2282686633666 1668.231464434404,2476.5050048828125 1490.4715118408203 2629.8148498535156 1580.3629760742188,0,0,0
1479,560,2299.851828971322 1193.782246974241 2795.707558660231 1670.1701675170975,2475.397216796875 1492.9803771972656 2625.9312133789062 1581.9063720703125,0,0,0
1480,560,2299.904937706306 1194.686951917422 2797.1868486570957 1672.1088705997913,2474.2894287109375 1495.489242553711 2622.047576904297 1583.4497680664062,0,0,0
1481,560,2299.95804644129 1195.591656860603 2798.66613865396 1674.047573682485,2473.181640625 1497.9981079101562 2618.1639404296875 1584.9931640625,0,0,0
1482,560,2300.0111551762748 1196.496361803784 2800.1454286508247 1675.986276765179,2472.0738525390625 1500.5069732666016 2614.280303955078 1586.5365600585938,0,0,0
1483,560,2300.064263911259 1197.4010667469652 2801.6247186476894 1677.9249798478727,2470.966064453125 1503.0158386230469 2610.3966674804688 1588.0799560546875,0,0,0
1484,560,2300.117372646243 1198.305771690146 2803.1040086445537 1679.8636829305663,2469.8582763671875 1505.5247039794922 2606.5130310058594 1589.6233520507812,0,0,0
1485,560,2300.170481381227 1199.210476633327 2804.5832986414184 1681.80238601326,2468.75048828125 1508.0335693359375 2602.62939453125 1591.166748046875,0.2843722701072693,IG30GEF,0.219424472373885
1486,560,2301.0376469275334 1201.5566922083158 2807.388904019085 1684.5751835344508,2470.065673828125 1517.6195068359375 2622.568359375 1600.3568115234375,0.34215518832206726,GJ06EPC,0.6380248367471417
1487,560,2300.6791813469213 1206.2280461411228 2809.0924857543155 1688.4377915213709,2462.820556640625 1523.475830078125 2599.77490234375 1611.228759765625,0.28570953011512756,OG30GEC,0.3892276976408989
1488,560,2300.2421098485265 1209.8671545157645 2810.7044935135787 1690.8965615624256,2466.2811889648438 1523.2730712890625 2617.050048828125 1609.1546630859375,0,0,0
1489,560,2299.8050383501322 1213.506262890406 2812.3165012728423 1693.3553316034804,2469.7418212890625 1523.0703125 2634.3251953125 1607.08056640625,0,0,0
1490,560,2299.3679668517375 1217.145371265048 2813.9285090321055 1695.814101644535,2473.2024536132812 1522.8675537109375 2651.600341796875 1605.0064697265625,0,0,0
1491,560,2298.9308953533427 1220.7844796396896 2815.5405167913686 1698.2728716855897,2476.6630859375 1522.664794921875 2668.87548828125 1602.932373046875,0.32623013854026794,GJ06EPD,0.3598335078899252
1492,560,2297.862262082143 1223.134208463684 2815.5929225836785 1700.3062651558116,2464.9140625 1525.6033935546875 2658.3033040364585 1608.8101806640625,0,0,0
1493,560,2296.7936288109436 1225.4839372876786 2815.645328375988 1702.3396586260333,2453.1650390625 1528.5419921875 2647.7311197916665 1614.68798828125,0,0,0
1494,560,2295.7249955397438 1227.833666111673 2815.6977341682978 1704.3730520962552,2441.416015625 1531.4805908203125 2637.158935546875 1620.5657958984375,0.31006598472595215,GJ06EPD,0.3653604858567957
1495,560,2295.1511487237785 1227.0309677989492 2815.3190394751036 1704.73025683036,2441.7978515625 1531.4710693359375 2636.975830078125 1620.61962890625,0.31201931834220886,GJ06EPD,0.34519907514155723
1496,560,2295.5024830242282 1224.832132111795 2816.8020148890973 1704.8868838326912,2482.794189453125 1532.7220458984375 2643.972900390625 1618.9354248046875,0.36909785866737366,GJ06EPD,0.30952311651500164
1497,560,2297.5614665001544 1222.5816678392441 2821.099159200329 1706.4299234118782,2477.707763671875 1534.6563720703125 2638.386474609375 1620.7393798828125,0.40759578347206116,GJ06EPD,0.5243314810073948
1498,560,2297.984329092894 1224.776161929801 2822.2741889072527 1708.9604050660603,2478.8911946614585 1536.8753662109375 2639.988525390625 1622.9668375651042,0,0,0
1499,560,2298.4071916856333 1226.970656020358 2823.449218614176 1711.4908867202423,2480.0746256510415 1539.0943603515625 2641.590576171875 1625.1942952473958,0,0,0
1500,560,2298.8300542783722 1229.165150110915 2824.6242483211 1714.0213683744244,2481.258056640625 1541.3133544921875 2643.192626953125 1627.4217529296875,0,0,0
1501,560,2299.2529168711117 1231.359644201472 2825.7992780280238 1716.5518500286064,2482.4414876302085 1543.5323486328125 2644.794677734375 1629.6492106119792,0,0,0
1502,560,2299.675779463851 1233.554138292029 2826.974307734947 1719.0823316827884,2483.6249186197915 1545.7513427734375 2646.396728515625 1631.8766682942708,0,0,0
1503,560,2300.0986420565905 1235.748632382586 2828.149337441871 1721.6128133369705,2484.808349609375 1547.9703369140625 2647.998779296875 1634.1041259765625,0,0,0
1504,560,2300.5215046493295 1237.943126473143 2829.324367148795 1724.1432949911525,2485.9917805989585 1550.1893310546875 2649.600830078125 1636.3315836588542,0,0,0
1505,560,2300.944367242069 1240.1376205637 2830.4993968557183 1726.6737766453346,2487.1752115885415 1552.4083251953125 2651.202880859375 1638.5590413411458,0,0,0
1506,560,2301.3672298348083 1242.3321146542569 2831.674426562642 1729.2042582995166,2488.358642578125 1554.6273193359375 2652.804931640625 1640.7864990234375,0.49362313747406006,GJ06EPD,0.4176881025979421
1507,560,2301.519007204359 1243.48428331906 2833.132204891903 1730.4420339260946,2488.432861328125 1554.6016845703125 2652.807373046875 1640.8260498046875,0.49383336305618286,GJ06EPD,0.42342682133318166
1508,560,2300.297594880257 1247.3657248575603 2832.412484869348 1733.0006517891882,2484.48486328125 1549.90283203125 2650.89111328125 1637.319580078125,0.5073896050453186,GJ06EPD,0.34670762982858305
1509,560,2300.617616138557 1249.868220601523 2833.7083253378337 1735.086474197478,2480.37255859375 1553.29931640625 2664.810546875 1640.389404296875,0.5072838068008423,GJ06EPD,0.46684314983912767
1510,560,2300.6929036232013 1251.7831109725394 2834.061177689424 1737.6335895028305,2477.42041015625 1564.155029296875 2656.699951171875 1647.4625244140625,0.3998914957046509,GJ06EPO,0.25016757953362484
1511,560,2300.940217936385 1253.6029383495697 2835.0352607072136 1740.2126313854073,2491.207763671875 1568.0986328125 2655.198486328125 1649.941650390625,0.27905040979385376,GJ06EPD,0.31029456544383316
1512,560,2301.104731655343 1255.3158036758286 2833.687207037656 1741.83438794205,2489.1848958333335 1565.9354654947917 2658.2200520833335 1649.1080729166667,0,0,0
1513,560,2301.269245374301 1257.0286690020876 2832.3391533680983 1743.4561444986925,2487.1620279947915 1563.7722981770833 2661.2416178385415 1648.2744954427083,0,0,0
1514,560,2301.433759093259 1258.7415343283465 2830.991099698541 1745.0779010553351,2485.13916015625 1561.609130859375 2664.26318359375 1647.44091796875,0.2808772921562195,GJ05EPD,0.13379941998281952
1515,560,2301.725940694942 1260.608064452067 2831.9716866312324 1747.3138540604332,2485.6255696614585 1564.350146484375 2662.9593424479167 1650.014697265625,0,0,0
1516,560,2302.0181222966244 1262.4745945757877 2832.952273563924 1749.549807065531,2486.1119791666665 1567.091162109375 2661.6555013020834 1652.5884765625,0,0,0
1517,560,2302.310303898307 1264.3411246995083 2833.9328604966154 1751.785760070629,2486.598388671875 1569.832177734375 2660.35166015625 1655.162255859375,0,0,0
1518,560,2302.6024854999896 1266.2076548232292 2834.9134474293064 1754.021713075727,2487.0847981770835 1572.573193359375 2659.047819010417 1657.73603515625,0,0,0
1519,560,2302.8946671016724 1268.0741849469498 2835.894034361998 1756.257666080825,2487.5712076822915 1575.314208984375 2657.7439778645835 1660.309814453125,0,0,0
1520,560,2303.1868487033553 1269.9407150706704 2836.8746212946894 1758.493619085923,2488.0576171875 1578.055224609375 2656.44013671875 1662.88359375,0,0,0
1521,560,2303.4790303050377 1271.807245194391 2837.855208227381 1760.7295720910208,2488.5440266927085 1580.796240234375 2655.136295572917 1665.457373046875,0,0,0
1522,560,2303.7712119067205 1273.6737753181117 2838.8357951600724 1762.9655250961189,2489.0304361979165 1583.537255859375 2653.832454427083 1668.03115234375,0,0,0
1523,560,2304.063393508403 1275.5403054418323 2839.816382092764 1765.2014781012167,2489.516845703125 1586.278271484375 2652.52861328125 1670.604931640625,0,0,0
1524,560,2304.3555751100857 1277.406835565553 2840.7969690254554 1767.4374311063148,2490.0032552083335 1589.019287109375 2651.2247721354165 1673.1787109375,0,0,0
1525,560,2304.6477567117686 1279.2733656892735 2841.777555958147 1769.6733841114128,2490.4896647135415 1591.760302734375 2649.920930989583 1675.752490234375,0,0,0
1526,560,2304.939938313451 1281.1398958129944 2842.758142890838 1771.9093371165106,2490.97607421875 1594.501318359375 2648.61708984375 1678.32626953125,0,0,0
1527,560,2305.232119915134 1283.006425936715 2843.7387298235294 1774.1452901216087,2491.4624837239585 1597.242333984375 2647.3132486979166 1680.900048828125,0,0,0
1528,560,2305.524301516816 1284.8729560604356 2844.719316756221 1776.3812431267065,2491.9488932291665 1599.983349609375 2646.0094075520833 1683.473828125,0,0,0
1529,560,2305.816483118499 1286.7394861841562 2845.6999036889124 1778.6171961318046,2492.435302734375 1602.724365234375 2644.70556640625 1686.047607421875,0.2784249782562256,GJ06EPC,0.4837103528961139
1530,560,2304.978126517783 1288.048356456014 2846.2193856575436 1781.5361069154637,2488.8038736979165 1605.5594889322917 2645.8805338541665 1689.4253743489583,0,0,0
1531,560,2304.1397699170675 1289.3572267278716 2846.7388676261744 1784.4550176991231,2485.1724446614585 1608.3946126302083 2647.0555013020835 1692.8031412760417,0,0,0
1532,560,2303.3014133163515 1290.6660969997295 2847.2583495948056 1787.3739284827823,2481.541015625 1611.229736328125 2648.23046875 1696.180908203125,0.4189260005950928,GJ06EPC,0.609409528179986
1533,560,2300.8956382266465 1290.4336480852435 2845.8462161539505 1789.6533336356315,2483.6259765625 1614.208740234375 2649.3330078125 1696.748291015625,0.2698853313922882,GJ06EPC,0.6474251818981411
1534,560,2300.512702489779 1291.9807733367431 2847.1425507596364 1793.0014827558487,2487.513916015625 1616.5792236328125 2657.188720703125 1696.724853515625,0.3896186649799347,GJ06EPD,0.4086632670458262
1535,560,2301.5161060467035 1294.2906177856003 2848.0090370331636 1796.2124529083953,2492.75830078125 1615.011962890625 2661.02490234375 1694.50830078125,0.3862215280532837,GJ05EPD,0.2602579514507253
1536,560,2303.0267813920213 1293.221287862808 2850.277324698936 1797.4368572068015,2489.078125 1627.0037841796875 2662.95458984375 1715.6502685546875,0.42369645833969116,GJ06EPD,0.43749432401436666
1537,560,2303.4168458898953 1292.3931233465667 2851.130825883019 1798.2756062871729,2488.97705078125 1626.98828125 2662.992431640625 1715.644287109375,0.4230911433696747,GJ06EPD,0.4337956923896585
1538,560,2303.945118756166 1292.8264556563165 2853.496526288823 1800.241948479971,2503.86279296875 1629.723876953125 2653.53369140625 1711.671142578125,0.29328644275665283,TJ06EPE,0.14636673962255323
1539,560,2303.050730325193 1294.9973534370274 2853.883169183829 1803.132019065149,2513.71826171875 1633.8134765625 2662.684326171875 1716.603515625,0.3258001208305359,GJ06EPD,0.371703355042534
1540,560,2302.8852870074975 1298.3901541364603 2854.721921649185 1806.333423407576,2513.7001342773438 1635.1141662597656 2664.2139587402344 1718.6560363769531,0,0,0
1541,560,2302.7198436898016 1301.782954835893 2855.5606741145407 1809.534827750003,2513.6820068359375 1636.4148559570312 2665.7435913085938 1720.7085571289062,0,0,0
1542,560,2302.554400372106 1305.1757555353258 2856.3994265798965 1812.7362320924299,2513.6638793945312 1637.7155456542969 2667.273223876953 1722.7610778808594,0,0,0
1543,560,2302.3889570544106 1308.5685562347585 2857.2381790452528 1815.9376364348568,2513.645751953125 1639.0162353515625 2668.8028564453125 1724.8135986328125,0,0,0
1544,560,2302.2235137367147 1311.9613569341914 2858.0769315106086 1819.139040777284,2513.6276245117188 1640.3169250488281 2670.332489013672 1726.8661193847656,0,0,0
1545,560,2302.0580704190193 1315.3541576336243 2858.9156839759644 1822.340445119711,2513.6094970703125 1641.6176147460938 2671.8621215820312 1728.9186401367188,0,0,0
1546,560,2301.8926271013233 1318.746958333057 2859.75443644132 1825.5418494621379,2513.5913696289062 1642.9183044433594 2673.3917541503906 1730.9711608886719,0,0,0
1547,560,2301.727183783628 1322.1397590324898 2860.593188906676 1828.7432538045648,2513.5732421875 1644.218994140625 2674.92138671875 1733.023681640625,0.3450804650783539,DJ06EPD,0.24640496436978682
1548,560,2301.835199695091 1323.436216890964 2861.4794810011426 1831.25934013401,2513.433308919271 1647.7235921223958 2677.5253092447915 1735.2939046223958,0,0,0
1549,560,2301.943215606554 1324.7326747494383 2862.365773095609 1833.775426463455,2513.2933756510415 1651.2281901041667 2680.1292317708335 1737.5641276041667,0,0,0
1550,560,2302.0512315180176 1326.0291326079127 2863.252065190075 1836.2915127929,2513.1534423828125 1654.7327880859375 2682.733154296875 1739.8343505859375,0,0,0
1551,560,2302.1592474294807 1327.325590466387 2864.1383572845416 1838.8075991223452,2513.0135091145835 1658.2373860677083 2685.3370768229165 1742.1045735677083,0,0,0
1552,560,2302.267263340944 1328.6220483248612 2865.024649379008 1841.3236854517904,2512.873575846354 1661.7419840494792 2687.9409993489585 1744.3747965494792,0,0,0
1553,560,2302.375279252407 1329.9185061833355 2865.9109414734744 1843.8397717812354,2512.733642578125 1665.24658203125 2690.544921875 1746.64501953125,0.256034791469574,GJ06EPO,0.4150650959443116
1554,560,2302.9327946499993 1330.5660707401075 2866.8499723728255 1846.294579402445,2519.77880859375 1667.9469807942708 2688.0398763020835 1750.5464680989583,0,0,0
1555,560,2303.4903100475917 1331.2136352968796 2867.789003272177 1848.7493870236544,2526.823974609375 1670.6473795572917 2685.5348307291665 1754.4479166666667,0,0,0
1556,560,2304.047825445184 1331.8611998536517 2868.728034171528 1851.204194644864,2533.869140625 1673.3477783203125 2683.02978515625 1758.349365234375,0.3484036922454834,JJ06EPD,0.3518685280174771
1557,560,2303.8049272535554 1335.820439368713 2869.376285187599 1856.145232375782,2523.416748046875 1676.4964599609375 2683.149169921875 1762.8804931640625,0.5434397459030151,GJ06EPD,0.4919684920952593
1558,560,2305.671880666766 1339.288055341312 2870.1590404002554 1859.1495240544477,2520.296630859375 1677.251220703125 2680.34423828125 1760.167236328125,0.42899107933044434,GJ06EPO,0.129518612841254
1559,560,2305.9675293543787 1342.9103127210146 2871.23822041328 1862.987434382199,2518.517578125 1677.9931640625 2674.046630859375 1765.834716796875,0.5179571509361267,GJ06EPO,0.15406495842259524
1560,560,2305.2725779612597 1345.1554555314322 2872.3363221794434 1865.4572334076317,2518.0177734375 1679.0887939453125 2672.86552734375 1767.5873291015625,0,0,0
1561,560,2304.577626568141 1347.4005983418497 2873.434423945607 1867.9270324330646,2517.51796875 1680.184423828125 2671.684423828125 1769.33994140625,0,0,0
1562,560,2303.882675175022 1349.645741152267 2874.5325257117706 1870.3968314584977,2517.0181640625 1681.2800537109374 2670.5033203125 1771.0925537109374,0,0,0
1563,560,2303.1877237819035 1351.8908839626845 2875.630627477934 1872.8666304839305,2516.518359375 1682.37568359375 2669.322216796875 1772.845166015625,0,0,0
1564,560,2302.4927723887845 1354.136026773102 2876.7287292440974 1875.3364295093634,2516.0185546875 1683.4713134765625 2668.14111328125 1774.5977783203125,0.41301625967025757,GJ06EPC,0.5783826291131552
1565,560,2304.093036882523 1357.810303812143 2880.080152004788 1878.9711371738426,2530.701171875 1690.5457763671875 2684.861328125 1781.6063232421875,0.29109618067741394,GJ06EPD,0.16343785357109938
1566,560,2302.6899251319896 1361.374315730297 2880.330618001753 1883.0395516185063,2512.9765625 1693.4930419921875 2683.8046875 1781.4898681640625,0.3866327404975891,GJ06EPD,0.7002989346009517
1567,560,2302.4649030303945 1363.5359597349316 2881.161894961227 1885.4440206279437,2506.48388671875 1695.1484985351562 2679.8309326171875 1782.6026000976562,0,0,0
1568,560,2302.2398809287993 1365.6976037395664 2881.993171920701 1887.848489637381,2499.9912109375 1696.803955078125 2675.857177734375 1783.71533203125,0.35366445779800415,GJ06EPD,0.31769013058513135
1569,560,2303.465108851724 1370.7192568593073 2884.0097729116733 1892.3780864139235,2516.407470703125 1700.2840576171875 2681.835205078125 1790.2093505859375,0.4136410057544708,GJ06EPD,0.31790202477821733
1570,560,2302.930027258472 1372.6110446055945 2883.851299357744 1895.1413062746842,2517.320838341346 1703.0723031850962 2681.507549579327 1792.9848069411057,0,0,0
1571,560,2302.3949456652194 1374.5028323518818 2883.692825803815 1897.904526135445,2518.2342059795674 1705.8605487530049 2681.179894080529 1795.760263296274,0,0,0
1572,560,2301.8598640719674 1376.394620098169 2883.534352249886 1900.6677459962057,2519.1475736177886 1708.6487943209136 2680.852238581731 1798.5357196514424,0,0,0
1573,560,2301.324782478715 1378.286407844456 2883.375878695957 1903.4309658569662,2520.0609412560098 1711.437039888822 2680.5245830829326 1801.3111760066106,0,0,0
1574,560,2300.789700885463 1380.1781955907434 2883.217405142028 1906.194185717727,2520.974308894231 1714.2252854567307 2680.1969275841348 1804.0866323617788,0,0,0
1575,560,2300.2546192922105 1382.0699833370306 2883.058931588099 1908.9574055784876,2521.887676532452 1717.0135310246394 2679.8692720853364 1806.862088716947,0,0,0
1576,560,2299.7195376989584 1383.961771083318 2882.9004580341702 1911.7206254392484,2522.801044170673 1719.801776592548 2679.5416165865386 1809.6375450721155,0,0,0
1577,560,2299.184456105706 1385.8535588296052 2882.741984480241 1914.483845300009,2523.714411808894 1722.5900221604568 2679.2139610877402 1812.4130014272837,0,0,0
1578,560,2298.649374512454 1387.7453465758924 2882.583510926312 1917.2470651607698,2524.6277794471152 1725.3782677283655 2678.8863055889424 1815.188457782452,0,0,0
1579,560,2298.1142929192015 1389.6371343221795 2882.425037372383 1920.0102850215303,2525.5411470853364 1728.166513296274 2678.558650090144 1817.9639141376201,0,0,0
1580,560,2297.5792113259495 1391.5289220684667 2882.266563818454 1922.773504882291,2526.4545147235576 1730.9547588641826 2678.230994591346 1820.7393704927886,0,0,0
1581,560,2297.044129732697 1393.420709814754 2882.108090264525 1925.5367247430518,2527.367882361779 1733.7430044320913 2677.903339092548 1823.5148268479568,0,0,0
1582,560,2296.509048139445 1395.3124975610413 2881.949616710596 1928.2999446038125,2528.28125 1736.53125 2677.57568359375 1826.290283203125,0.3559649884700775,GJ06EPC,0.606210492237254
1583,560,2295.074990261172 1399.398453836628 2883.9062377245486 1933.2223973535165,2532.637939453125 1743.215087890625 2682.90087890625 1829.6474609375,0.4423830807209015,GJ06EPD,0.335361431924329
1584,560,2296.0599538320184 1404.2081076440322 2887.2038081096443 1938.446429569266,2518.413330078125 1746.5577392578125 2676.808349609375 1830.4156494140625,0.34762775897979736,GJ06EPC,0.27915511972343926
1585,560,2295.745098879423 1405.9105428064895 2888.701895053155 1940.435319985158,2518.420166015625 1746.5394287109375 2676.895751953125 1830.415283203125,0.34793683886528015,GJ06EPC,0.27915511972343926
1586,560,2296.461701627369 1408.7791190341613 2890.0594686466247 1943.698174751653,2519.65712890625 1749.8490966796876 2677.89267578125 1834.7384033203125,0,0,0
1587,560,2297.178304375315 1411.6476952618334 2891.4170422400944 1946.961029518148,2520.894091796875 1753.1587646484375 2678.889599609375 1839.0615234375,0,0,0
1588,560,2297.894907123261 1414.5162714895052 2892.7746158335644 1950.223884284643,2522.1310546875 1756.4684326171875 2679.8865234375 1843.3846435546875,0,0,0
1589,560,2298.6115098712066 1417.3848477171773 2894.132189427034 1953.486739051138,2523.368017578125 1759.7781005859374 2680.883447265625 1847.707763671875,0,0,0
1590,560,2299.3281126191528 1420.2534239448491 2895.4897630205037 1956.749593817633,2524.60498046875 1763.0877685546875 2681.88037109375 1852.0308837890625,0.45767825841903687,GJ06EPC,0.2962441646522597
1591,560,2300.779269292704 1422.083473226132 2896.2739136655837 1958.4126284016247,2524.505859375 1765.3317260742188 2688.189453125 1853.3464965820312,0,0,0
1592,560,2302.230425966255 1423.9135225074144 2897.058064310663 1960.0756629856166,2524.40673828125 1767.57568359375 2694.49853515625 1854.662109375,0.5504167079925537,GJ06EPD,0.2524835085035915
1593,560,2302.9384651845703 1427.03810669057 2897.065436472183 1964.0134920393768,2523.9501953125 1770.1780598958333 2694.1486002604165 1857.3233235677083,0,0,0
1594,560,2303.646504402886 1430.1626908737253 2897.0728086337026 1967.9513210931368,2523.49365234375 1772.7804361979167 2693.7986653645835 1859.9845377604167,0,0,0
1595,560,2304.354543621201 1433.2872750568808 2897.0801807952225 1971.889150146897,2523.037109375 1775.3828125 2693.44873046875 1862.645751953125,0.47779136896133423,LJ06EPD,0.2907498453293962
1596,560,2305.30258103875 1435.4387152171753 2900.0181806921973 1974.7565321566144,2527.2830200195312 1777.7324523925781 2696.6581420898438 1865.9002990722656,0,0,0
1597,560,2306.250618456299 1437.5901553774695 2902.9561805891726 1977.6239141663318,2531.5289306640625 1780.0820922851562 2699.8675537109375 1869.1548461914062,0,0,0
